GEOID,det_jobs,exceedance_prob,disadvantage_z,det_desert,bayes_desert,classification
06073013414,10665.0,3.125e-05,-0.3703409510184549,False,False,TN
06073013415,7138.0,0.000875,-0.7586068985789111,False,False,TN
06073013416,4723.0,0.203,-0.5571530847711564,False,False,TN
06073013417,6526.0,0.00178125,-0.6186156911987125,False,False,TN
06073013418,9646.0,3.125e-05,0.3245680449637392,False,False,TN
06073013420,6875.0,0.00103125,-0.1537957845856626,False,False,TN
06073013421,7910.0,0.00015625,-0.4668753284260155,False,False,TN
06073013422,949.0,1.0,-0.6342239823182487,True,True,TP
06073013423,178.0,1.0,-0.5916791264801161,True,True,TP
06073013424,8305.0,6.25e-05,-0.7768484882870424,False,False,TN
06073013425,5542.0,0.01434375,-1.05250743222512,False,False,TN
06073013503,3700.0,0.9765,0.1213423618252318,True,True,TP
06073013504,2408.0,0.99953125,-0.6377479297244611,True,True,TP
06073013505,4208.0,0.79021875,0.1072896174262101,True,True,TP
06073013506,1649.0,0.99990625,0.0785676270225487,True,True,TP
06073013601,3334.0,0.99365625,0.1080756399289191,True,True,TP
06073013604,2165.0,0.999875,-0.2073476916739647,True,True,TP
06073013605,2540.0,0.9994375,-0.696758417240488,True,True,TP
06073013607,4012.0,0.91559375,-0.0185375208672137,True,True,TP
06073013608,3683.0,0.9735625,1.301076935118725,True,True,TP
06073013701,6399.0,0.00171875,0.2254371234249152,False,False,TN
06073013702,10450.0,3.125e-05,-0.0094160918945048,False,False,TN
06073013801,10301.0,0.0,0.8484483295513486,False,False,TN
06073013802,8743.0,6.25e-05,0.2681715865296701,False,False,TN
06073013903,2969.0,0.99821875,-0.0374713519008668,True,True,TP
06073013905,4607.0,0.31325,-0.5517812985017226,False,False,TN
06073013906,5077.0,0.04653125,0.9907194372059428,False,False,TN
06073013907,4180.0,0.80703125,0.759057382672684,True,True,TP
06073013908,4457.0,0.48365625,0.2512046223520925,True,False,FP
06073013909,2833.0,0.99796875,0.1310163528645237,True,True,TP
06073014001,9085.0,9.375e-05,0.3460734112574626,False,False,TN
06073014002,10517.0,6.25e-05,0.4445408932407501,False,False,TN
06073014101,7897.0,9.375e-05,-0.0920898069681972,False,False,TN
06073014102,4247.0,0.74890625,0.1603952856387773,True,True,TP
06073014200,8402.0,0.00015625,-0.0409172061192856,False,False,TN
06073014300,8544.0,6.25e-05,0.2171949037373778,False,False,TN
06073014400,14305.0,0.0,1.2870415559639583,False,False,TN
06073014500,17894.0,0.0,0.2804126477842178,False,False,TN
06073014601,19726.0,0.0,1.4322255009495288,False,False,TN
06073014602,14008.0,0.0,-0.4852283546574503,False,False,TN
06073014701,23839.0,0.0,0.224066236665076,False,False,TN
06073014702,19726.0,0.0,-0.2344955751996298,False,False,TN
06073014803,23027.0,0.0,0.836729538977782,False,False,TN
06073014804,24228.0,0.0,0.1545046256592221,False,False,TN
06073014805,12836.0,0.0,0.373656241556191,False,False,TN
06073014806,18980.0,0.0,1.7031426278504078,False,False,TN
06073014901,21846.0,0.0,0.5513445724253406,False,False,TN
06073014902,23318.0,0.0,0.6153118105030085,False,False,TN
06073015001,17551.0,0.0,0.991760484790771,False,False,TN
06073015002,19695.0,0.0,1.3737802554344858,False,False,TN
06073015100,13681.0,0.0,-0.1611374187288977,False,False,TN
06073015200,11373.0,9.375e-05,-0.7550886123723348,False,False,TN
06073015301,15554.0,0.0,1.2622323184885635,False,False,TN
06073015302,6660.0,0.001125,-0.3057462192411356,False,False,TN
06073015403,3058.0,0.99809375,-0.7109211394782168,True,True,TP
06073015405,276.0,1.0,-0.4603794864378299,True,True,TP
06073015406,208.0,1.0,-0.6067528265136214,True,True,TP
06073015407,15003.0,0.0,1.7308304317743184,False,False,TN
06073015408,3058.0,0.9985,-0.0006149076544439,True,True,TP
06073015501,1411.0,1.0,-0.3644676746291842,True,True,TP
06073015502,2782.0,0.99946875,-0.416784142761808,True,True,TP
06073015601,14687.0,0.0,0.7630058195122041,False,False,TN
06073015602,2223.0,0.99996875,-0.1146100140432484,True,True,TP
06073015701,17702.0,0.0,1.8921617128475516,False,False,TN
06073015704,16374.0,0.0,1.2602012941591825,False,False,TN
06073015705,16380.0,0.0,0.8167291168562051,False,False,TN
06073015706,16280.0,0.0,2.0441625413794973,False,False,TN
06073015801,33514.0,0.0,1.5315309128036578,False,False,TN
06073015802,33872.0,0.0,1.3147286951038497,False,False,TN
06073015901,31581.0,6.25e-05,1.601722001496528,False,False,TN
06073015902,29325.0,0.0,1.5623835838708733,False,False,TN
06073016000,18424.0,6.25e-05,0.6025788828899947,False,False,TN
06073016100,23559.0,0.0,-0.2209396495088069,False,False,TN
06073016201,19237.0,0.0,-0.3382445316645566,False,False,TN
06073016202,30438.0,0.0,0.9693094942072786,False,False,TN
06073016301,32035.0,0.0,1.4699946024291126,False,False,TN
06073016302,33652.0,0.0,1.2748493159196144,False,False,TN
06073016401,9461.0,3.125e-05,0.0007711493713854,False,False,TN
06073016403,2599.0,0.999625,0.5169589370936247,True,True,TP
06073016404,11950.0,0.0,1.7826186882910848,False,False,TN
06073016502,25544.0,0.0,0.9799097763752442,False,False,TN
06073016503,22357.0,0.0,0.0067644456029936,False,False,TN
06073016504,31276.0,0.0,1.3668193187074669,False,False,TN
06073016606,5939.0,0.00509375,-0.5462945062989256,False,False,TN
06073016607,10705.0,0.0,-0.279681910576265,False,False,TN
06073016608,5456.0,0.01525,-0.2747826600925336,False,False,TN
06073016609,1117.0,1.0,-0.1673953403666839,True,True,TP
06073016610,11075.0,0.0,0.3188217599351985,False,False,TN
06073016613,6641.0,0.00109375,-0.4441754897742713,False,False,TN
06073016614,13902.0,9.375e-05,0.2145126677635442,False,False,TN
06073016615,10855.0,3.125e-05,-0.3309247795888757,False,False,TN
06073016616,9638.0,0.0,-0.0066040330777445,False,False,TN
06073016617,13867.0,0.0,1.6332731151919184,False,False,TN
06073016618,405.0,0.99771875,-0.1848497943957825,True,True,TP
06073016619,4378.0,0.61303125,0.2822476127506625,True,True,TP
06073016620,6457.0,0.0018125,-0.1922334340573847,False,False,TN
06073016621,3655.0,0.98290625,-0.3309521700266726,True,True,TP
06073016703,5271.0,0.0256875,-0.1744987885351011,False,False,TN
06073016704,412.0,1.0,-0.1666813967325826,True,True,TP
06073016705,5529.0,0.00846875,0.6579170538723962,False,False,TN
06073016706,3094.0,0.99725,0.5588419435513551,True,True,TP
06073016804,3806.0,0.961625,0.2822034322060181,True,True,TP
06073016806,5234.0,0.02734375,0.283347802114306,False,False,TN
06073016807,843.0,1.0,-0.1242305862556885,True,True,TP
06073016809,1137.0,0.9999375,0.7706394427055621,True,True,TP
06073016810,2064.0,0.99990625,-0.5151637120896008,True,True,TP
06073016811,712.0,1.0,-0.0611581605350981,True,True,TP
06073016812,950.0,1.0,0.5394228101475349,True,True,TP
06073016813,260.0,1.0,-0.0140039184687859,True,True,TP
06073016901,2571.0,0.9991875,-0.2117876031814531,True,True,TP
06073016902,1888.0,0.99996875,-0.173575413070717,True,True,TP
06073017006,4096.0,0.87971875,-0.6742525658875341,True,True,TP
06073017009,2372.0,0.99965625,-0.3039780824040523,True,True,TP
06073017010,223.0,1.0,-1.1050237344476292,True,True,TP
06073017014,6420.0,0.0014375,1.0840638107956064,False,False,TN
06073017018,12001.0,0.0,-0.039456335130557,False,False,TN
06073017020,356.0,1.0,-0.7797609387928404,True,True,TP
06073017021,253.0,1.0,-0.946724581289545,True,True,TP
06073017022,15830.0,0.0,-0.3744746091479123,False,False,TN
06073017031,4471.0,0.477125,-0.6634904580306938,False,False,TN
06073017033,578.0,1.0,-0.905696051577892,True,True,TP
06073017034,13662.0,0.0,-0.4361109961136871,False,False,TN
06073017035,13478.0,0.0,0.5112256329603836,False,False,TN
06073017036,5784.0,0.005,-0.414044510446814,False,False,TN
06073017037,1879.0,0.99975,-0.2074390103382829,True,True,TP
06073017039,16681.0,0.00096875,-0.2949077523529294,False,False,TN
06073017040,8860.0,0.00046875,-0.5695964393914469,False,False,TN
06073017041,4292.0,0.71934375,-0.6791658258692354,True,True,TP
06073017043,3395.0,0.9930625,-0.7896012683622402,True,True,TP
06073017044,4371.0,0.61646875,-1.0560160648228156,True,True,TP
06073017045,4551.0,0.3924375,-1.338082440507062,False,False,TN
06073017046,3613.0,0.985875,-0.879154538632851,True,True,TP
06073017047,10305.0,9.375e-05,-0.9993616840236552,False,False,TN
06073017048,26194.0,0.0,0.0539620975986151,False,False,TN
06073017049,24375.0,0.0,0.1094565783484378,False,False,TN
06073017050,15727.0,0.0,0.1427511921001069,False,False,TN
06073017051,19176.0,0.0,-0.4835676728529923,False,False,TN
06073017052,4568.0,0.351125,-0.3474992763935903,False,False,TN
06073017053,315.0,1.0,-1.263306414081108,True,True,TP
06073017054,3011.0,0.998375,-0.5728276018907468,True,True,TP
06073017055,18765.0,0.0,-0.8229135681494771,False,False,TN
06073017056,18320.0,0.0,0.078609783690801,False,False,TN
06073017057,4483.0,0.47584375,-0.7305858693136492,False,False,TN
06073017058,5264.0,0.023125,-0.5139061588419717,False,False,TN
06073017059,3777.0,0.9669375,0.173702447949139,True,True,TP
06073017060,1283.0,1.0,-0.0918491613084003,True,True,TP
06073017061,2289.0,0.99971875,-0.3260487373764227,True,True,TP
06073017062,1181.0,1.0,-1.4566319352341128,True,True,TP
06073017063,1404.0,0.99996875,-0.3331167423083012,True,True,TP
06073017064,22796.0,0.0,-1.2173349478898543,False,False,TN
06073017065,3800.0,0.9639375,-0.9403079765113778,True,True,TP
06073017066,532.0,1.0,-0.7607785143181669,True,True,TP
06073017067,5441.0,0.0150625,-0.9383274507289856,False,False,TN
06073017068,4898.0,0.1018125,-0.5212913746852169,False,False,TN
06073017069,25377.0,0.0,-0.9813042739718671,False,False,TN
06073017070,22980.0,0.0,-0.8711906467544731,False,False,TN
06073017071,22003.0,0.0,-1.1234208374118788,False,False,TN
06073017104,6471.0,0.0015625,-0.2871714216699007,False,False,TN
06073017106,2019.0,0.99996875,-1.4013116350124744,True,True,TP
06073017107,7406.0,0.0005625,-1.0272033705482837,False,False,TN
06073017108,7816.0,0.000125,-0.545293116709581,False,False,TN
06073017109,2677.0,0.99940625,-1.481225150046203,True,True,TP
06073017111,1115.0,1.0,-1.1383090724314997,True,True,TP
06073017112,657.0,1.0,-1.0214166463276977,True,True,TP
06073017113,1951.0,0.9996875,-0.5845011634328426,True,True,TP
06073017201,6071.0,0.00428125,-0.9669826816854868,False,False,TN
06073017202,8821.0,0.00021875,-0.9640627150143716,False,False,TN
06073017303,12582.0,0.0,-0.3710328829870737,False,False,TN
06073017305,4575.0,0.36465625,-0.7155740286829727,False,False,TN
06073017306,4575.0,0.37521875,-1.414054116647962,False,False,TN
06073017307,17130.0,0.0,-0.0482729632768045,False,False,TN
06073017308,9952.0,6.25e-05,0.3882499554834295,False,False,TN
06073017403,3593.0,0.98634375,-0.622134613591613,True,True,TP
06073017405,11827.0,6.25e-05,0.6387992037561676,False,False,TN
06073017406,5303.0,0.02559375,-0.2961116315113577,False,False,TN
06073017407,14268.0,0.0,-0.9600374777900084,False,False,TN
06073017408,14897.0,0.0,-0.2997808200299446,False,False,TN
06073017501,29577.0,3.125e-05,-0.2856280812116785,False,False,TN
06073017502,18841.0,0.0,-0.1825410983925448,False,False,TN
06073017601,4151.0,0.84928125,-0.4595465467000523,True,True,TP
06073017603,12248.0,9.375e-05,-0.9714649996958736,False,False,TN
06073017605,16204.0,0.0,-0.0078204351425452,False,False,TN
06073017606,28136.0,0.0,0.0306516646163866,False,False,TN
06073017701,7314.0,0.00053125,0.1842613535899605,False,False,TN
06073017702,20756.0,0.0,-0.5073923152165641,False,False,TN
06073017801,33592.0,0.0,0.1150220623094308,False,False,TN
06073017808,910.0,1.0,-0.6550195752620999,True,True,TP
06073017809,22579.0,0.0,-0.3701844853837617,False,False,TN
06073017810,17037.0,0.0,-0.5686949580129502,False,False,TN
06073017811,13609.0,0.0,-0.7489263772683646,False,False,TN
06073017813,12002.0,0.0,-0.172031602745962,False,False,TN
06073017901,24356.0,0.0,0.7660309608436849,False,False,TN
06073017902,16996.0,0.0,0.7213306695116355,False,False,TN
06073018000,20132.0,0.0,0.0154442174575054,False,False,TN
06073018101,21982.0,0.0,-0.1750219104428535,False,False,TN
06073018102,29049.0,0.0,0.0305159945774371,False,False,TN
06073018201,27537.0,0.0,0.6591367935212527,False,False,TN
06073018202,25845.0,0.0,0.3627611114252775,False,False,TN
06073018301,17629.0,0.0,0.1843407028901118,False,False,TN
06073018302,21161.0,0.0,0.5259934620859369,False,False,TN
06073018400,18162.0,0.0,1.532562634656695,False,False,TN
06073018504,19253.0,0.0,-0.1258270884614099,False,False,TN
06073018509,17847.0,0.0,1.5096230720326662,False,False,TN
06073018510,14450.0,0.0,1.047766164660012,False,False,TN
06073018511,23777.0,0.0,0.6809564514407653,False,False,TN
06073018512,4034.0,0.89421875,0.9080938659588432,True,True,TP
06073018515,5270.0,0.02471875,-0.1725864238392452,False,False,TN
06073018516,7497.0,0.00021875,-0.1853401079977682,False,False,TN
06073018517,20838.0,0.0,0.0377220139944597,False,False,TN
06073018518,12790.0,0.0,-0.0812798379368177,False,False,TN
06073018519,22422.0,0.0,0.0156224971930859,False,False,TN
06073018520,3382.0,0.99103125,-0.1169964979854437,True,True,TP
06073018521,8248.0,9.375e-05,-0.0697602536303659,False,False,TN
06073018522,12456.0,0.00121875,-0.4218228219951145,False,False,TN
06073018523,10736.0,0.0,-0.0887641404133444,False,False,TN
06073018524,3425.0,0.98975,0.5820532628250312,True,True,TP
06073018525,3081.0,0.998125,-0.7566294817611577,True,True,TP
06073018601,6742.0,0.00109375,-0.4272341063379254,False,False,TN
06073018608,2816.0,0.99940625,-0.5129418354809664,True,True,TP
06073018609,5225.0,0.02428125,0.5817868628234631,False,False,TN
06073018612,891.0,1.0,-0.336870439328275,True,True,TP
06073018613,5352.0,0.01896875,-0.0465009106201064,False,False,TN
06073018615,12122.0,0.0,0.1305478156868749,False,False,TN
06073018616,14027.0,0.0,0.8850248588315551,False,False,TN
06073018617,658.0,1.0,-0.4122079268151675,True,True,TP
06073018618,7118.0,0.00065625,0.5009206565230607,False,False,TN
06073018619,790.0,1.0,-0.9883242621892796,True,True,TP
06073018620,2435.0,0.9991875,-0.0490766808908429,True,True,TP
06073018621,14359.0,9.375e-05,-0.1911665003430574,False,False,TN
06073018622,10235.0,3.125e-05,1.015854084223262,False,False,TN
06073018801,1596.0,1.0,0.0032598846848215,True,True,TP
06073018803,1135.0,1.0,0.2747439958217415,True,True,TP
06073018804,908.0,1.0,-0.2971572875733976,True,True,TP
06073018805,344.0,1.0,-0.4177452334190393,True,True,TP
06073018906,1596.0,1.0,0.330553659620997,True,True,TP
06073019103,961.0,1.0,-0.1647424495857726,True,True,TP
06073019105,607.0,1.0,-0.1312106765155063,True,True,TP
06073019107,101.0,1.0,-0.4508803612042829,True,True,TP
06073019108,2317.0,1.0,0.0844399915551222,True,True,TP
06073019109,569.0,1.0,-0.1112274289256591,True,True,TP
06073019110,2063.0,0.99984375,-0.3774495662246897,True,True,TP
06073019111,2189.0,0.9999375,-0.1966638851774264,True,True,TP
06073019203,3190.0,0.99715625,-0.4889919818401322,True,True,TP
06073019205,4276.0,0.719625,0.4389224731493454,True,True,TP
06073019206,11780.0,6.25e-05,-0.0544659988350227,False,False,TN
06073019208,2786.0,0.99928125,-0.2692878445284743,True,True,TP
06073019209,401.0,1.0,-0.0429623816619142,True,True,TP
06073019210,6597.0,0.0015,0.3630715577608301,False,False,TN
06073019301,2442.0,0.9991875,-0.2345578507404871,True,True,TP
06073019303,3708.0,0.978125,-0.4176002406779028,True,True,TP
06073019304,15463.0,0.0,-0.2652883546875905,False,False,TN
06073019305,12931.0,0.0,0.1912295180727379,False,False,TN
06073019403,7102.0,0.00078125,-0.1357725764838096,False,False,TN
06073019404,10640.0,3.125e-05,0.6943509766699147,False,False,TN
06073019405,16568.0,0.0,0.1530387720382136,False,False,TN
06073019406,14284.0,0.0,0.3768873561563641,False,False,TN
06073019501,19084.0,0.0,0.622499410121982,False,False,TN
06073019502,19321.0,0.0,0.9306998699655596,False,False,TN
06073019503,35565.0,0.0,0.2525451119166993,False,False,TN
06073019601,6471.0,0.00215625,-0.0759221170113187,False,False,TN
06073019602,6440.0,0.00125,0.3390332183186925,False,False,TN
06073019701,6486.0,0.00234375,0.0497752546767696,False,False,TN
06073019702,7947.0,0.00090625,-0.0531396415825916,False,False,TN
06073019803,8092.0,0.00028125,0.6452988664204606,False,False,TN
06073019804,18621.0,0.0,-0.6622353058179986,False,False,TN
06073019805,12059.0,0.0,0.4207069655303098,False,False,TN
06073019808,1394.0,1.0,-0.2251868008373201,True,True,TP
06073019809,17659.0,0.00015625,-0.4610048976767402,False,False,TN
06073019810,12765.0,0.0,0.4596310047830312,False,False,TN
06073019811,41602.0,0.0,-0.2581159713001336,False,False,TN
06073019902,20795.0,0.0,0.0928930984687387,False,False,TN
06073019903,13075.0,0.00021875,-0.278144985919744,False,False,TN
06073019904,16678.0,0.0,-0.0606395339693788,False,False,TN
06073019905,16128.0,0.0,-0.4109738715005003,False,False,TN
06073020015,2459.0,0.99915625,-0.902736356970334,True,True,TP
06073020017,19056.0,0.0,0.6025591519282395,False,False,TN
06073020019,26710.0,0.0,0.8187835599807184,False,False,TN
06073020021,26146.0,0.0,0.2469629219220614,False,False,TN
06073020023,47882.0,0.0,-0.2840041423063438,False,False,TN
06073020024,11304.0,0.0,0.542331434181011,False,False,TN
06073020025,37824.0,0.0,0.2604902762175709,False,False,TN
06073020026,19783.0,0.0,-0.5059204007214118,False,False,TN
06073020028,31237.0,0.0,1.0619939756989654,False,False,TN
06073020029,23780.0,0.0,1.052070740969431,False,False,TN
06073020030,15429.0,0.0,-0.2706234127133404,False,False,TN
06073020031,5785.0,0.00646875,-0.1881411257682056,False,False,TN
06073020032,874.0,1.0,-0.7697781173956778,True,True,TP
06073020033,874.0,0.9999375,-0.109727056774936,True,True,TP
06073020034,12425.0,3.125e-05,-1.485189577174418,False,False,TN
06073020035,5367.0,0.02215625,-0.9079241540300405,False,False,TN
06073020036,40920.0,0.0,0.7580978904472889,False,False,TN
06073020037,31524.0,0.0,-0.0597166699139834,False,False,TN
06073020038,2702.0,0.99925,-0.5937048304657908,True,True,TP
06073020039,16778.0,3.125e-05,-0.660112639527198,False,False,TN
06073020040,7811.0,9.375e-05,0.0231199104148337,False,False,TN
06073020041,10442.0,0.0,0.0284117912043191,False,False,TN
06073020042,3044.0,0.99803125,-0.1854077364325528,True,True,TP
06073020043,926.0,0.99828125,-0.5658681181843846,True,True,TP
06073020044,926.0,1.0,-0.9434716358370993,True,True,TP
06073020105,8532.0,9.375e-05,0.1558454579923403,False,False,TN
06073020106,1903.0,0.9999375,0.4055308373533982,True,True,TP
06073020107,11721.0,0.0,0.3745765726908069,False,False,TN
06073020108,23950.0,0.0,0.6665715608997971,False,False,TN
06073020109,14329.0,0.0,0.0858213428513369,False,False,TN
06073020110,1032.0,0.99996875,-0.2733158498861672,True,True,TP
06073020111,383.0,1.0,-0.8151239333214834,True,True,TP
06073020202,21927.0,0.0,1.212977316888497,False,False,TN
06073020206,20518.0,0.0,0.3746779877334991,False,False,TN
06073020207,13881.0,0.0,1.4863848751941362,False,False,TN
06073020208,14753.0,0.0,-0.1000352477385777,False,False,TN
06073020209,14478.0,0.0,1.1813643477650295,False,False,TN
06073020210,13018.0,0.0,0.5896597079413596,False,False,TN
06073020211,20518.0,0.0,1.0811583902166892,False,False,TN
06073020213,21812.0,0.0,1.6031837121691843,False,False,TN
06073020214,42734.0,0.0,2.2219274764399106,False,False,TN
06073020304,1755.0,1.0,-0.6704600743109844,True,True,TP
06073020305,6159.0,0.002875,0.1876514849977034,False,False,TN
06073020308,12420.0,0.0,1.3428595693013794,False,False,TN
06073020309,10727.0,0.0,-0.1870886111861243,False,False,TN
06073020310,5369.0,0.01971875,-0.3255742466594777,False,False,TN
06073020311,3626.0,0.985625,0.4134689618151613,True,True,TP
06073020312,76.0,1.0,-0.1452031933616605,True,True,TP
06073020313,31909.0,0.0,1.0942491755992714,False,False,TN
06073020401,1460.0,1.0,-0.7313882399671675,True,True,TP
06073020403,13142.0,0.0,-0.1734409185511822,False,False,TN
06073020404,9223.0,0.000125,-0.1110867713890562,False,False,TN
06073020405,3720.0,0.981125,-0.7051323095616033,True,True,TP
06073020500,41228.0,0.0,0.4759930570567758,False,False,TN
06073020601,23482.0,0.0,0.671004108320032,False,False,TN
06073020602,21652.0,0.0,0.9552689950090524,False,False,TN
06073020705,7386.0,0.00090625,-0.2889915537959109,False,False,TN
06073020706,2245.0,0.99971875,-0.6754050174062923,True,True,TP
06073020707,20484.0,0.0,0.6178580766360569,False,False,TN
06073020708,4067.0,0.89625,-0.5439930050172767,True,True,TP
06073020710,513.0,1.0,0.0285199576068243,True,True,TP
06073020711,380.0,1.0,-0.4336397282953312,True,True,TP
06073020712,1766.0,1.0,-0.3533847134003454,True,True,TP
06073020801,644.0,1.0,-0.6141164111333063,True,True,TP
06073020805,2162.0,0.99959375,-0.1549386970102718,True,True,TP
06073020806,2727.0,0.99921875,0.4642239953428052,True,True,TP
06073020807,415.0,1.0,-0.2688099521128949,True,True,TP
06073020810,696.0,1.0,-0.6801822568533825,True,True,TP
06073020811,696.0,1.0,-0.5861955438654736,True,True,TP
06073020812,2243.0,0.99990625,0.082665208879662,True,True,TP
06073020813,1099.0,1.0,-0.3954539936014458,True,True,TP
06073021204,613.0,1.0,-0.3724339174938076,True,True,TP
06073021205,2084.0,0.99940625,0.3946626193551303,True,True,TP
06073021206,490.0,1.0,-0.4876762488189958,True,True,TP
06073021304,1585.0,1.0,-0.7883557152318397,True,True,TP
06073021305,1410.0,1.0,-0.5145283488024215,True,True,TP
06073021306,396.0,1.0,-0.488325236885117,True,True,TP
06073021401,35288.0,0.0,0.0193018302756929,False,False,TN
06073021402,18347.0,0.0,0.3665031465599463,False,False,TN
06073021501,2972.0,0.9973125,-1.5277213243096492,True,True,TP
06073021502,1861.0,0.99990625,-0.5325086553349447,True,True,TP
06073021600,1260.0,1.0,-0.0425764046052134,True,True,TP
06073021800,5815.0,0.007125,-1.136262055845597,False,False,TN
06073021900,15672.0,3.125e-05,1.1300792654498106,False,False,TN
06073022000,12154.0,0.0,0.5591400495034883,False,False,TN
06073022101,33681.0,0.0,-0.7972899879189118,False,False,TN
06073022102,16471.0,0.0,-0.4270187345033209,False,False,TN
